"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Bundesland";"Postleitzahl";"Ort";"Straße";"Hausnummer";"Gemarkung";"Flurstück";"Gemeindeschlüssel";"Koordinate: Breitengrad (WGS84)";"Koordinate: Längengrad (WGS84)";"Anzahl der Solar-Module";"Hauptausrichtung der Solar-Module";"Name des Windparks";"Nabenhöhe der Windenergieanlage";"Rotordurchmesser der Windenergieanlage";"Hersteller der Windenergieanlage";"Typenbezeichnung";"Hauptbrennstoff der Einheit";"Nutzbare Speicherkapazität in kWh";"Technologie der Stromerzeugung";"Lage der Einheit";"Letzte Aktualisierung";"Datum der endgültigen Stilllegung";"Datum der geplanten Inbetriebnahme";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Volleinspeisung oder Teileinspeisung";"MaStR-Nr. der Genehmigung";"Name des Anschluss-Netzbetreibers";"MaStR-Nr. des Anschluss-Netzbetreibers";"Netzbetreiberprüfung";"Spannungsebene";"MaStR-Nr. der Lokation";"MaStR-Nr. der EEG-Anlage";"EEG-Anlagenschlüssel";"Inbetriebnahmedatum der EEG-Anlage";"Installierte Leistung der EEG-Anlage";"Zuschlagnummer (EEG/KWK-Ausschreibung)";"MaStR-Nr. der KWK-Anlage";"Inbetriebnahmedatum der KWK-Anlage";"Elektrische KWK-Leistung";"Thermische Nutzleistung in kW"
"SEE920625007102";"WEA 1 / Hohenaspe";"In Planung";"Wind";"6800";"6800";"";"28.3.2024";"Schleswig-Holstein";"25582";"Hohenaspe";"";"";"Hohenaspe";"Flur 12, Flurstück 45/1";"01061040";"53,970969";"9,530651";"";"";"Hohenaspe";"164";"163";"Nordex Energy GmbH";"N163/6.X";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"31.12.2026";"Denker & Wulf AG";"ABR933776283783";"Volleinspeisung";"SGE903884170794";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE999733413310";"WEA 2 / Hohenaspe";"In Planung";"Wind";"6800";"6800";"";"28.3.2024";"Schleswig-Holstein";"25591";"Ottenbüttel";"";"";"Ottenbüttel";"Flur 4, Flurstück 61";"01061083";"53,967724";"9,530747";"";"";"Hohenaspe";"164";"163";"Nordex Energy GmbH";"N163/6.X";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"31.12.2026";"Denker & Wulf AG";"ABR933776283783";"Volleinspeisung";"SGE906327622782";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE927843643266";"WP Kuhstedt III WEA 06";"In Planung";"Wind";"5500";"5500";"";"28.3.2024";"Niedersachsen";"27442";"Gnarrenburg";"";"";"Kuhstedt";"Flur 11: 3/3, 235/6";"03357016";"53,396697";"8,939859";"";"";"WP Kuhstedt III";"120,9";"158";"GE Renewable Germany GmbH";"GE 5.5-158";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"29.8.2025";"PNE AG";"ABR919574103430";"Volleinspeisung";"SGE975031585119";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE942496915546";"WEA 1 / Ottenbüttel";"In Planung";"Wind";"4800";"4800";"";"28.3.2024";"Schleswig-Holstein";"25591";"Ottenbüttel";"";"";"Ottenbüttel";"Flur 4, Flurstück 9";"01061083";"53,966617";"9,539163";"";"";"Ottenbüttel";"164";"133,2";"Nordex Energy GmbH";"N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"31.12.2026";"Denker & Wulf AG";"ABR933776283783";"Volleinspeisung";"SGE994756180690";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE958682771698";"WEA 2 / Ottenbüttel";"In Planung";"Wind";"4800";"4800";"";"28.3.2024";"Schleswig-Holstein";"25591";"Ottenbüttel";"";"";"Ottenbüttel";"Flur 4, Flurstück 22/1";"01061083";"53,964858";"9,542509";"";"";"Ottenbüttel";"164";"133,2";"Nordex Energy GmbH";"N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"31.12.2026";"Denker & Wulf AG";"ABR933776283783";"Volleinspeisung";"SGE917258426448";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE962318014004";"WEA Jersleben 05";"In Planung";"Wind";"6800";"6800";"";"28.3.2024";"Sachsen-Anhalt";"39179";"Barleben";"";"";"Meitzendorf";"Flur2: 020";"15083040";"52,225183";"11,570468";"";"";"Windpark Jersleben I";"164";"163";"Nordex Germany GmbH";"N163-6.8 MW";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"31.10.2025";"UKA Umweltgerechte Kraftanlagen GmbH & Co. KG";"ABR999408386086";"Volleinspeisung";"SGE931961354867";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE981171802139";"WEA 13 Weilerswist A1 West";"In Planung";"Wind";"3600";"3600";"";"28.3.2024";"Nordrhein-Westfalen";"53919";"Weilerswist";"";"";"Vernich";"Flur13: 093";"05366040";"50,751808";"6,806886";"";"";"Windpark Weilerswist A1 West";"110";"133,2";"Nordex Germany GmbH";"N133/4800 TS 110";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"30.6.2026";"REA GmbH Umweltinvest";"ABR917115992765";"Volleinspeisung";"SGE969596183767";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE938804713843";"WEA 14 Weilerswist A1 West";"In Planung";"Wind";"3600";"3600";"";"28.3.2024";"Nordrhein-Westfalen";"53919";"Weilerswist";"";"";"Vernich";"Flur13: 052";"05366040";"50,748569";"6,804429";"";"";"Windpark Weilerswist A1 West";"110";"113,2";"Nordex Germany GmbH";"N133/4800 TS 110";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"30.6.2026";"REA GmbH Umweltinvest";"ABR917115992765";"Volleinspeisung";"SGE969596183767";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE957210021649";"WEA 3";"In Planung";"Wind";"4800";"4800";"";"28.3.2024";"Sachsen-Anhalt";"06347";"Gerbstedt";"";"";"Gerbstedt";"Flur 4, Flurstück 9/29";"15087165";"51,652143";"11,638626";"";"";"WP Gerbstedt NW II";"137";"126";"eno energy systems GmbH";"eno 126 4,8MW";"";"";"Horizontalläufer";"Windkraft an Land";"4.4.2024";"";"3.5.2027";"eno energy GmbH";"ABR918822616838";"Volleinspeisung";"SGE939665185770";"Mitteldeutsche Netzgesellschaft Strom mbH (SNB916269213931)";"SNB916269213931";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE917056397223";"WEA 1";"In Planung";"Wind";"4260";"4260";"";"28.3.2024";"Baden-Württemberg";"74586";"Frankenhardt";"";"";"Honhardt";"5481";"08127103";"49,044851";"10,007916";"";"";"WP Harbach";"160";"138";"ENERCON GmbH";"E138 EP3 E3";"";"";"Horizontalläufer";"Windkraft an Land";"28.3.2024";"";"1.12.2025";"W-I-N-D Energien GmbH";"ABR928887103761";"Volleinspeisung";"SGE919506110703";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE933607589978";"ABO Wind WP Welterod WEA 1";"In Planung";"Wind";"4500";"4500";"";"28.3.2024";"Rheinland-Pfalz";"56357";"Welterod";"";"";"Welterod";"Flur20: 3/1";"07141137";"50,118736";"7,884663";"";"";"ABO Wind WP Welterod";"164";"149";"Nordex Energy GmbH";"N149/5.5";"";"";"Horizontalläufer";"Windkraft an Land";"29.4.2024";"";"31.3.2026";"ABO Wind WP Welterod GmbH & Co. KG";"ABR987518282046";"Volleinspeisung";"SGE991981974360";"Syna GmbH (SNB918250928893)";"SNB918250928893";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE930082099107";"WEA Herzberg 10";"In Planung";"Wind";"5600";"5600";"";"3.4.2024";"Mecklenburg-Vorpommern";"19386";"Granzin";"";"";"Granzin";"Flur1: 086";"13076051";"53,510599";"11,927217";"";"";"Windpark Herzberg";"169";"162";"Vestas Deutschland GmbH";"V162-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"27.11.2025";"KWE New Energy GmbH";"ABR933160347206";"Volleinspeisung";"SGE915963746035";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE959880487572";"WEA Herzberg 11";"In Planung";"Wind";"5600";"5600";"";"3.4.2024";"Mecklenburg-Vorpommern";"19386";"Granzin";"";"";"Granzin";"Flur2: 060";"13076051";"53,512286";"11,954615";"";"";"Windpark Herzberg";"169";"162";"Vestas Deutschland GmbH";"V162-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"27.11.2025";"KWE New Energy GmbH";"ABR933160347206";"Volleinspeisung";"SGE938498135310";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE929215869441";"WEA Herzberg 12";"In Planung";"Wind";"5600";"5600";"";"3.4.2024";"Mecklenburg-Vorpommern";"19386";"Granzin";"";"";"Granzin";"Flur2: 060";"13076051";"53,515765";"11,955057";"";"";"Windpark Herzberg";"169";"162";"Vestas Deutschland GmbH";"V162-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"27.11.2025";"KWE New Energy GmbH";"ABR933160347206";"Volleinspeisung";"SGE973448007736";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE960833483374";"BWH WEA 01";"In Planung";"Wind";"6800";"6800";"";"29.3.2024";"Nordrhein-Westfalen";"48703";"Stadtlohn";"";"";"Kirchspiel Stadtlohn";"Flur 302: 015";"05554056";"52,019551";"6,878247";"";"";"Hengeler-Ächterhook";"164";"163";"Nordex Germany GmbH";"N163/6.X TCS164";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2024";"";"10.10.2025";"Bürgerwind Hengeler-Ächterhook GmbH & Co. KG";"ABR913379101721";"Volleinspeisung";"SGE915455039911";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE953630156831";"BWH WEA 02";"In Planung";"Wind";"6800";"6800";"";"29.3.2024";"Nordrhein-Westfalen";"48703";"Stadtlohn";"";"";"Kirchspiel Stadtlohn";"Flur 302: 007";"05554056";"52,022179";"6,874857";"";"";"Hengeler-Ächterhook";"164";"163";"Nordex Germany GmbH";"N163/6.X TCS164";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2024";"";"10.10.2025";"Bürgerwind Hengeler-Ächterhook GmbH & Co. KG";"ABR913379101721";"Volleinspeisung";"SGE915455039911";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE952671488468";"BWH WEA 03";"In Planung";"Wind";"6800";"6800";"";"29.3.2024";"Nordrhein-Westfalen";"48703";"Stadtlohn";"";"";"Kirchspiel Stadtlohn";"Flur 303: 101";"05554056";"52,023446";"6,885832";"";"";"Hengeler-Ächterhook";"164";"163";"Nordex Germany GmbH";"N163/6.X TCS164";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2024";"";"10.10.2025";"Bürgerwind Hengeler-Ächterhook GmbH & Co. KG";"ABR913379101721";"Volleinspeisung";"SGE915455039911";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE968665887100";"BWH WEA 04";"In Planung";"Wind";"6800";"6800";"";"29.3.2024";"Nordrhein-Westfalen";"48703";"Stadtlohn";"";"";"Kirchspiel Stadtlohn";"Flur 302: 016";"05554056";"52,025847";"6,88031";"";"";"Hengeler-Ächterhook";"164";"163";"Nordex Germany GmbH";"N163/6.X TCS164";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2024";"";"10.10.2025";"Bürgerwind Hengeler-Ächterhook GmbH & Co. KG";"ABR913379101721";"Volleinspeisung";"SGE915455039911";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE993358155624";"BWH WEA 05";"In Planung";"Wind";"6800";"6800";"";"29.3.2024";"Nordrhein-Westfalen";"48703";"Stadtlohn";"";"";"Kirchspiel Stadtlohn";"Flur 304: 085";"05554056";"52,029525";"6,886288";"";"";"Hengeler-Ächterhook";"164";"163";"Nordex Germany GmbH";"N163/6.X TCS164";"";"";"Horizontalläufer";"Windkraft an Land";"9.4.2024";"";"10.10.2025";"Bürgerwind Hengeler-Ächterhook GmbH & Co. KG";"ABR913379101721";"Volleinspeisung";"SGE915455039911";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE929645224896";"Bürgerwind Linden-Hohenroth";"In Planung";"Wind";"3500";"3500";"";"30.3.2024";"Bayern";"91459";"Markt Erlbach";"";"";"Linden";"541/2";"09575145";"49,49146";"10,60052";"";"";"Bürgerwind Linden-Hohenroth";"161,2";"136,6";"VENSYS Energy AG";"Vensys VE136";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"31.3.2025";"Bürgerwind Linden-Hohenroth UG (haftungsbeschränkt) & Co. KG";"ABR906294612373";"Volleinspeisung";"SGE971386963893";"N-ERGIE Netz GmbH (SNB973875583315)";"SNB973875583315";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE917301321607";"Bürgerwind Linden-Hohenroth";"In Planung";"Wind";"3500";"3500";"";"30.3.2024";"Bayern";"90619";"Trautskirchen";"";"";"Trautskirchen";"457";"09575166";"49,48714";"10,60108";"";"";"Bürgerwind Linden-Hohenroth";"161,2";"136,6";"VENSYS Energy AG";"Vensys VE136";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"31.3.2025";"Bürgerwind Linden-Hohenroth UG (haftungsbeschränkt) & Co. KG";"ABR906294612373";"Volleinspeisung";"SGE941735236893";"N-ERGIE Netz GmbH (SNB973875583315)";"SNB973875583315";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE924401845049";"WP Sömmerda WEA 01";"In Planung";"Wind";"5,56";"5,56";"";"1.4.2024";"Thüringen";"99610";"Sömmerda";"";"";"";"Flur 18: 87/2";"16068051";"";"";"";"";"WP Sömmerda";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2024";"";"1.4.2026";"Energiequelle GmbH";"ABR957301131660";"Volleinspeisung";"SGE986934604517";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE964769476066";"WP Sömmerda WEA 02";"In Planung";"Wind";"5,56";"5,56";"";"1.4.2024";"Thüringen";"99610";"Sömmerda";"";"";"";"Flur 17: 122/73.";"16068051";"";"";"";"";"WP Sömmerda";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2024";"";"1.4.2026";"Energiequelle GmbH";"ABR957301131660";"Volleinspeisung";"SGE986934604517";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE926090628903";"WP Sömmerda WEA 03";"In Planung";"Wind";"5,56";"5,56";"";"1.4.2024";"Thüringen";"99610";"Sömmerda";"";"";"";"Flur 18: 21/2.";"16068051";"";"";"";"";"WP Sömmerda";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2024";"";"1.4.2026";"Energiequelle GmbH";"ABR957301131660";"Volleinspeisung";"SGE986934604517";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE953783680832";"WP Sömmerda WEA 04";"In Planung";"Wind";"5,56";"5,56";"";"1.4.2024";"Thüringen";"99610";"Sömmerda";"";"";"";"Flur 18: 74, 75.";"16068051";"";"";"";"";"WP Sömmerda";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2024";"";"1.4.2026";"Energiequelle GmbH";"ABR957301131660";"Volleinspeisung";"SGE986934604517";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE919067791922";"Windenergieanalge Listewinkel";"In Planung";"Wind";"0,6";"0,6";"";"1.4.2024";"Niedersachsen";"49401";"Damme";"";"";"";"";"03460002";"";"";"";"";"Windenergieanlage Listewinkel";"9";"1,5";"SkyWind GmbH";"SkyWind NG";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2024";"";"3.4.2024";"natürliche Person (ABR910673737908)";"ABR910673737908";"Teileinspeisung (einschließlich Eigenverbrauch)";"";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE948322119324";"WEA 01";"In Planung";"Wind";"5500";"5500";"";"2.4.2024";"Nordrhein-Westfalen";"33034";"Brakel";"";"";"Schmechten";"Flur 6: 42, 180";"05762016";"51,690211";"9,107315";"";"";"Windpark Schmechten";"161";"158";"GE Wind Energy GmbH";"GE 5.5-158 ""Cypress""";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"31.12.2025";"Windenergie Schmechten GbR";"ABR977228717440";"Volleinspeisung";"SGE972687256622";"Westfalen Weser Netz GmbH (SNB929881052512)";"SNB929881052512";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE980448667198";"WEA 04";"In Planung";"Wind";"5600";"5600";"";"2.4.2024";"Brandenburg";"16259";"Heckelberg-Brunow";"";"";"Heckelberg";"Flur 1 und Flurstück 30";"12064205";"52,745394";"13,814797";"";"";"Windpark Heckelberg-Brunow III";"169";"150";"Vestas Deutschland GmbH";"V150";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"31.7.2026";"NOTUS energy Plan GmbH & Co. KG";"ABR928481388199";"Volleinspeisung";"SGE926459028979";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE999455723780";"WEA 03";"In Planung";"Wind";"5500";"5500";"";"2.4.2024";"Nordrhein-Westfalen";"33034";"Brakel";"";"";"Schmechten";"Flur 6: 199, 201";"05762016";"51,690283";"9,11711";"";"";"Windpark Schmechten";"161";"158";"GE Wind Energy GmbH";"GE 5.5-158 ""Cypress""";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"31.12.2025";"Windenergie Schmechten GbR";"ABR977228717440";"Volleinspeisung";"SGE944138293050";"Westfalen Weser Netz GmbH (SNB929881052512)";"SNB929881052512";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE943092604919";"Grünz V - WEA5";"In Planung";"Wind";"7200";"7200";"";"2.4.2024";"Mecklenburg-Vorpommern";"17328";"Penkun";"";"";"Grünz";"101: 135";"13075107";"53,268043";"14,126134";"";"";"Windpark Grünz";"169";"162";"Vestas Deutschland GmbH";"V162-7.2";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"30.3.2026";"BS Windertrag Nr. 10 GmbH & Co. KG";"ABR902488716339";"Volleinspeisung";"SGE990056442391";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE986253747506";"WEA 05";"In Planung";"Wind";"5600";"5600";"";"2.4.2024";"Brandenburg";"16259";"Heckelberg-Brunow";"";"";"Heckelberg";"Flur 1 und Flurstück 29";"12064205";"52,741942";"13,81215";"";"";"Windpark Heckelberg-Brunow III";"169";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"31.7.2026";"NOTUS energy Plan GmbH & Co. KG";"ABR928481388199";"Volleinspeisung";"SGE926459028979";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE951576216565";"WEA 6";"In Planung";"Wind";"6800";"6800";"";"2.4.2024";"Nordrhein-Westfalen";"33039";"Nieheim";"";"";"Oeynhausen";"Flur 4: 89/1, 83/1, 205, 401";"05762028";"51,802535";"9,065814";"";"";"Nieheim-Oeynhausen";"164";"163";"Nordex SE";"Nordex N163/6.x";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"1.1.2026";"Bürgerwind Nieheim-Oeynhausen GbR";"ABR948214255307";"Volleinspeisung";"SGE916912919746";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE966451739718";"MA01";"In Planung";"Wind";"6000";"6000";"";"2.4.2024";"Baden-Württemberg";"72525";"Münsingen";"";"";"Magolsheim";"3533";"08415053";"48,415137";"9,60539";"";"";"Windpark Magolsheim";"162";"175";"ENERCON GmbH";"E-175 EP5";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"6.8.2025";"WP Vivendi I GmbH & Co. KG";"ABR928945133945";"Volleinspeisung";"SGE934859162193";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE912133624070";"Neubrunn 3";"In Planung";"Wind";"4260";"4260";"";"2.4.2024";"Bayern";"97277";"Neubrunn";"";"";"Neubrunn";" -: 21536, 19386";"09679164";"49,736258";"9,71262";"";"";"Neubrunn 3";"160";"138,25";"ENERCON GmbH";"E-138 EP3 E3";"";"";"Horizontalläufer";"Windkraft an Land";"18.4.2024";"";"1.2.2026";"Energiedienstleistungen Bals GmbH";"ABR908531125639";"Volleinspeisung";"SGE996084081410";"Bayernwerk Netz GmbH (SNB940352624434)";"SNB940352624434";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE972350080943";"MA02";"In Planung";"Wind";"6000";"6000";"";"2.4.2024";"Baden-Württemberg";"72525";"Münsingen";"";"";"Magolsheim";"3551";"08415053";"48,415922";"9,615198";"";"";"Windpark Magolsheim";"162";"175";"ENERCON GmbH";"E-175 EP5";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.7.2025";"WP Vivendi I GmbH & Co. KG";"ABR928945133945";"Volleinspeisung";"SGE934859162193";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE985433112400";"MA03";"In Planung";"Wind";"6000";"6000";"";"2.4.2024";"Baden-Württemberg";"72525";"Münsingen";"";"";"Magolsheim";"3589";"08415053";"48,411458";"9,610699";"";"";"Windpark Magolsheim";"162";"175";"ENERCON GmbH";"E-175 EP5";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"16.9.2025";"WP Vivendi I GmbH & Co. KG";"ABR928945133945";"Volleinspeisung";"SGE934859162193";"Netze BW GmbH (SNB948311994307)";"SNB948311994307";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE943921477363";"BK-WEA 1";"In Planung";"Wind";"6200";"6200";"";"2.4.2024";"Brandenburg";"19357";"Karstädt";"";"";"Blüthen";"Flur 3; FlSt. 106";"12070173";"53,168959";"11,82614";"";"";"Blüthen-Klockow";"166";"162";"Vestas Deutschland GmbH";"V-162-6.2 MW";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.3.2026";"ENGIE Windpark Karstädt Repowering GmbH";"ABR966354850893";"Volleinspeisung";"SGE907200070867";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE969795617964";"BK-WEA 2";"In Planung";"Wind";"6200";"6200";"";"2.4.2024";"Brandenburg";"19357";"Karstädt";"";"";"Blüthen";"Flur 3; FlSt. 110";"12070173";"53,164777";"11,827496";"";"";"Blüthen-Klockow";"166";"162";"Vestas Deutschland GmbH";"V-162-6.2 MW";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.3.2026";"ENGIE Windpark Karstädt Repowering GmbH";"ABR966354850893";"Volleinspeisung";"SGE907200070867";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE964690271709";"BK-WEA 3";"In Planung";"Wind";"6200";"6200";"";"2.4.2024";"Brandenburg";"19357";"Karstädt";"";"";"Klockow";"Flur 1; FlSt. 13";"12070173";"53,158928";"11,830038";"";"";"Blüthen-Klockow";"166";"162";"Vestas Deutschland GmbH";"V-162-6.2 MW";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.3.2026";"ENGIE Windpark Karstädt Repowering GmbH";"ABR966354850893";"Volleinspeisung";"SGE907200070867";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE964126170583";"BK-WEA 4";"In Planung";"Wind";"6200";"6200";"";"2.4.2024";"Brandenburg";"19357";"Karstädt";"";"";"Blüthen";"Flur 1; FlSt. 29";"12070173";"53,156115";"11,824725";"";"";"Blüthen-Klockow";"166";"162";"Vestas Deutschland GmbH";"V-162-6.2 MW";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.3.2026";"ENGIE Windpark Karstädt Repowering GmbH";"ABR966354850893";"Volleinspeisung";"SGE907200070867";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE976230901205";"BK-WEA 8";"In Planung";"Wind";"6200";"6200";"";"2.4.2024";"Brandenburg";"19357";"Karstädt";"";"";"Klockow";"Flur 1; FlSt. 17";"12070173";"53,160685";"11,840337";"";"";"Blüthen-Klockow";"166";"162";"Vestas Deutschland GmbH";"V-162-6.2 MW";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"2.3.2026";"ENGIE Windpark Karstädt Repowering GmbH";"ABR966354850893";"Volleinspeisung";"SGE907200070867";"WEMAG Netz GmbH (SNB928759560869)";"SNB928759560869";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
